241.0 647.0 25.436194684
242.0 579.0 24.062418831
243.0 598.0 24.4540385213
244.0 681.0 26.0959767014
245.0 658.0 25.6515106768
246.0 601.0 24.5153013443
247.0 641.0 25.3179778023
248.0 597.0 24.4335834457
249.0 675.0 25.9807621135
250.0 620.0 24.899799196
251.0 642.0 25.3377189186
252.0 634.0 25.179356624
253.0 668.0 25.8456959666
254.0 688.0 26.2297540972
255.0 704.0 26.5329983228
256.0 658.0 25.6515106768
257.0 643.0 25.3574446662
258.0 691.0 26.2868788562
259.0 619.0 24.8797106092
260.0 653.0 25.5538646784
261.0 716.0 26.7581763205
262.0 705.0 26.5518360947
263.0 726.0 26.9443871706
264.0 685.0 26.1725046566
265.0 702.0 26.495282599
266.0 688.0 26.2297540972
267.0 720.0 26.83281573
268.0 676.0 26.0
269.0 688.0 26.2297540972
270.0 745.0 27.2946881279
271.0 683.0 26.1342686907
272.0 674.0 25.9615099715
273.0 734.0 27.0924343683
274.0 704.0 26.5329983228
275.0 722.0 26.8700576851
276.0 715.0 26.7394839142
277.0 733.0 27.0739727414
278.0 733.0 27.0739727414
279.0 724.0 26.9072480941
280.0 718.0 26.7955220139
281.0 700.0 26.4575131106
282.0 748.0 27.3495886624
283.0 672.0 25.9229627936
284.0 717.0 26.776855678
285.0 728.0 26.9814751265
286.0 766.0 27.6767050062
287.0 750.0 27.3861278753
288.0 718.0 26.7955220139
289.0 733.0 27.0739727414
290.0 773.0 27.8028775489
291.0 743.0 27.2580263409
292.0 697.0 26.4007575649
293.0 757.0 27.5136329844
294.0 706.0 26.5706605112
295.0 804.0 28.3548937575
296.0 793.0 28.1602556807
297.0 757.0 27.5136329844
298.0 671.0 25.903667694
299.0 785.0 28.0178514522
300.0 769.0 27.7308492477
301.0 745.0 27.2946881279
302.0 766.0 27.6767050062
303.0 777.0 27.8747197295
304.0 789.0 28.0891438104
305.0 774.0 27.8208554865
306.0 784.0 28.0
307.0 807.0 28.4077454227
308.0 840.0 28.9827534924
309.0 791.0 28.1247222209
310.0 752.0 27.4226184016
311.0 785.0 28.0178514522
312.0 860.0 29.3257565972
313.0 799.0 28.2665880502
314.0 728.0 26.9814751265
315.0 767.0 27.6947648483
316.0 824.0 28.7054001888
317.0 786.0 28.0356915378
318.0 811.0 28.4780617318
319.0 786.0 28.0356915378
320.0 728.0 26.9814751265
321.0 796.0 28.2134719593
322.0 808.0 28.4253408071
323.0 811.0 28.4780617318
324.0 801.0 28.3019433962
325.0 826.0 28.7402157264
326.0 801.0 28.3019433962
327.0 793.0 28.1602556807
328.0 860.0 29.3257565972
329.0 800.0 28.2842712475
330.0 819.0 28.6181760425
331.0 786.0 28.0356915378
332.0 799.0 28.2665880502
333.0 859.0 29.3087017795
334.0 799.0 28.2665880502
335.0 833.0 28.8617393793
336.0 812.0 28.4956136976
337.0 844.0 29.0516780927
338.0 805.0 28.3725219182
339.0 792.0 28.1424945589
340.0 829.0 28.7923600978
341.0 800.0 28.2842712475
342.0 821.0 28.6530975638
343.0 833.0 28.8617393793
344.0 819.0 28.6181760425
345.0 848.0 29.1204395571
346.0 880.0 29.6647939484
347.0 844.0 29.0516780927
348.0 877.0 29.6141857899
349.0 838.0 28.9482296523
350.0 845.0 29.0688837075
351.0 836.0 28.9136645896
352.0 877.0 29.6141857899
353.0 829.0 28.7923600978
354.0 874.0 29.5634909982
355.0 831.0 28.8270706108
356.0 923.0 30.3809150619
357.0 852.0 29.1890390387
358.0 845.0 29.0688837075
359.0 864.0 29.3938769134
360.0 816.0 28.5657137142
361.0 872.0 29.5296461205
362.0 876.0 29.5972971739
363.0 884.0 29.7321374946
364.0 861.0 29.3428015022
365.0 844.0 29.0516780927
366.0 807.0 28.4077454227
367.0 872.0 29.5296461205
368.0 902.0 30.0333148354
369.0 828.0 28.7749891399
370.0 848.0 29.1204395571
371.0 871.0 29.5127091267
372.0 870.0 29.4957624075
373.0 846.0 29.0860791445
374.0 902.0 30.0333148354
375.0 906.0 30.0998338866
376.0 833.0 28.8617393793
377.0 918.0 30.2985148151
378.0 908.0 30.1330383466
379.0 912.0 30.1993377411
380.0 890.0 29.8328677804
381.0 912.0 30.1993377411
382.0 909.0 30.1496268634
383.0 929.0 30.4795013083
384.0 881.0 29.6816441593
385.0 939.0 30.6431068921
386.0 863.0 29.3768616431
387.0 865.0 29.4108823397
388.0 937.0 30.61045573
389.0 871.0 29.5127091267
390.0 913.0 30.2158898595
391.0 894.0 29.8998327755
392.0 921.0 30.347981811
393.0 936.0 30.5941170816
394.0 888.0 29.7993288515
395.0 902.0 30.0333148354
396.0 876.0 29.5972971739
397.0 930.0 30.495901364
398.0 926.0 30.4302481094
399.0 882.0 29.6984848098
400.0 975.0 31.224989992
401.0 894.0 29.8998327755
402.0 902.0 30.0333148354
403.0 870.0 29.4957624075
404.0 921.0 30.347981811
405.0 939.0 30.6431068921
406.0 938.0 30.6267856622
407.0 959.0 30.9677251344
408.0 969.0 31.1287648325
409.0 948.0 30.7896086367
410.0 970.0 31.1448230048
411.0 916.0 30.2654919008
412.0 986.0 31.4006369362
413.0 959.0 30.9677251344
414.0 997.0 31.5753068077
415.0 1001.0 31.6385840391
416.0 946.0 30.7571129985
417.0 1009.0 31.7647603485
418.0 913.0 30.2158898595
419.0 957.0 30.9354165965
420.0 915.0 30.2489669245
421.0 961.0 31.0
422.0 929.0 30.4795013083
423.0 964.0 31.0483493925
424.0 973.0 31.192947921
425.0 951.0 30.8382878902
426.0 1022.0 31.9687347263
427.0 960.0 30.9838667697
428.0 1003.0 31.6701752442
429.0 959.0 30.9677251344
430.0 938.0 30.6267856622
431.0 1003.0 31.6701752442
432.0 1005.0 31.7017349683
433.0 969.0 31.1287648325
434.0 958.0 30.9515750811
435.0 1039.0 32.2335229226
436.0 1041.0 32.2645316098
437.0 1024.0 32.0
438.0 900.0 30.0
439.0 878.0 29.6310647801
440.0 977.0 31.2569992162
441.0 972.0 31.1769145362
442.0 939.0 30.6431068921
443.0 981.0 31.3209195267
444.0 989.0 31.448370387
445.0 997.0 31.5753068077
446.0 968.0 31.1126983722
447.0 1033.0 32.14031736
448.0 993.0 31.5119025132
449.0 997.0 31.5753068077
450.0 993.0 31.5119025132
451.0 976.0 31.2409987036
452.0 1000.0 31.6227766017
453.0 1008.0 31.7490157328
454.0 952.0 30.8544972411
455.0 996.0 31.5594676761
456.0 985.0 31.384709653
457.0 985.0 31.384709653
458.0 1030.0 32.0936130718
459.0 1050.0 32.403703492
460.0 1009.0 31.7647603485
461.0 982.0 31.336879232
462.0 1026.0 32.0312347561
463.0 1019.0 31.921779399
464.0 1061.0 32.5729949498
465.0 1011.0 31.7962261912
466.0 1046.0 32.3419232576
467.0 1020.0 31.9374388453
468.0 1033.0 32.14031736
469.0 1031.0 32.109188716
470.0 1009.0 31.7647603485
471.0 1009.0 31.7647603485
472.0 1005.0 31.7017349683
473.0 1011.0 31.7962261912
474.0 1061.0 32.5729949498
475.0 1062.0 32.5883414736
476.0 1086.0 32.9545141066
477.0 1084.0 32.9241552663
478.0 1091.0 33.0302891298
479.0 1044.0 32.3109888428
480.0 1046.0 32.3419232576
481.0 1059.0 32.5422801905
482.0 1038.0 32.2180073872
483.0 1089.0 33.0
484.0 1054.0 32.4653661615
485.0 1061.0 32.5729949498
486.0 1041.0 32.2645316098
487.0 1100.0 33.1662479036
488.0 1091.0 33.0302891298
489.0 1137.0 33.7194306002
490.0 1072.0 32.7414110875
491.0 1098.0 33.1360830516
492.0 1089.0 33.0
493.0 1006.0 31.7175030543
494.0 1056.0 32.4961536185
495.0 1078.0 32.8329103188
496.0 1063.0 32.6036807738
497.0 1098.0 33.1360830516
498.0 1156.0 34.0
499.0 1099.0 33.1511689085
500.0 1103.0 33.2114438108
501.0 1068.0 32.6802692767
502.0 1048.0 32.3728281125
503.0 1045.0 32.3264597505
504.0 1095.0 33.0907842155
505.0 1045.0 32.3264597505
506.0 1098.0 33.1360830516
507.0 1091.0 33.0302891298
508.0 1125.0 33.5410196625
509.0 1081.0 32.8785644455
510.0 1102.0 33.1963853454
511.0 1107.0 33.2716095192
512.0 1085.0 32.939338184
513.0 1151.0 33.9263909074
514.0 1073.0 32.7566787083
515.0 1142.0 33.7934904974
516.0 1057.0 32.511536414
517.0 1032.0 32.1247568084
518.0 1091.0 33.0302891298
519.0 1041.0 32.2645316098
520.0 1086.0 32.9545141066
521.0 1054.0 32.4653661615
522.0 1079.0 32.8481354113
523.0 1114.0 33.3766385366
524.0 1127.0 33.5708206632
525.0 1137.0 33.7194306002
526.0 1127.0 33.5708206632
527.0 1034.0 32.1558703816
528.0 1121.0 33.4813380856
529.0 1135.0 33.6897610558
530.0 1098.0 33.1360830516
531.0 1154.0 33.9705755029
532.0 1104.0 33.2264954517
533.0 1076.0 32.8024389337
534.0 1079.0 32.8481354113
535.0 1219.0 34.9141805002
536.0 1094.0 33.0756708171
537.0 1157.0 34.0147027034
538.0 1134.0 33.674916481
539.0 1070.0 32.7108544676
540.0 1121.0 33.4813380856
541.0 1106.0 33.2565782966
542.0 1181.0 34.3656805549
543.0 1158.0 34.0293990543
544.0 1164.0 34.1174442185
545.0 1126.0 33.5559234711
546.0 1094.0 33.0756708171
547.0 1166.0 34.1467421579
548.0 1111.0 33.331666625
549.0 1113.0 33.3616546352
550.0 1097.0 33.1209903234
551.0 1144.0 33.8230690506
552.0 1117.0 33.4215499341
553.0 1109.0 33.3016516107
554.0 1060.0 32.5576411922
555.0 1099.0 33.1511689085
556.0 1127.0 33.5708206632
557.0 1061.0 32.5729949498
558.0 1152.0 33.941125497
559.0 1110.0 33.3166624979
560.0 1104.0 33.2264954517
561.0 1077.0 32.8176781628
562.0 1130.0 33.6154726279
563.0 1104.0 33.2264954517
564.0 1091.0 33.0302891298
565.0 1049.0 32.3882694814
566.0 1056.0 32.4961536185
567.0 1080.0 32.8633534503
568.0 1111.0 33.331666625
569.0 1050.0 32.403703492
570.0 1085.0 32.939338184
571.0 1053.0 32.4499614792
572.0 1070.0 32.7108544676
573.0 1054.0 32.4653661615
574.0 1060.0 32.5576411922
575.0 981.0 31.3209195267
576.0 1048.0 32.3728281125
577.0 1037.0 32.2024843762
578.0 1030.0 32.0936130718
579.0 1000.0 31.6227766017
580.0 981.0 31.3209195267
581.0 1045.0 32.3264597505
582.0 1009.0 31.7647603485
583.0 1038.0 32.2180073872
584.0 1020.0 31.9374388453
585.0 1029.0 32.0780298647
586.0 1042.0 32.2800247831
587.0 944.0 30.7245829915
588.0 998.0 31.5911379979
589.0 997.0 31.5753068077
590.0 1018.0 31.9061122671
591.0 997.0 31.5753068077
592.0 984.0 31.3687742827
593.0 937.0 30.61045573
594.0 1024.0 32.0
595.0 903.0 30.0499584026
596.0 1016.0 31.874754901
597.0 953.0 30.8706980809
598.0 990.0 31.4642654451
599.0 993.0 31.5119025132
600.0 991.0 31.4801524774
601.0 980.0 31.304951685
602.0 964.0 31.0483493925
603.0 867.0 29.4448637287
604.0 723.0 26.8886593195
605.0 431.0 20.760539492
606.0 260.0 16.1245154966
607.0 146.0 12.0830459736
608.0 54.0 7.34846922835
609.0 38.0 6.16441400297
610.0 23.0 4.79583152331
611.0 15.0 3.87298334621
612.0 18.0 4.24264068712
613.0 20.0 4.472135955
614.0 22.0 4.69041575982
615.0 19.0 4.35889894354
616.0 30.0 5.47722557505
617.0 16.0 4.0
618.0 16.0 4.0
619.0 18.0 4.24264068712
620.0 14.0 3.74165738677
621.0 19.0 4.35889894354
622.0 23.0 4.79583152331
623.0 11.0 3.31662479036
624.0 19.0 4.35889894354
625.0 11.0 3.31662479036
626.0 11.0 3.31662479036
627.0 19.0 4.35889894354
628.0 23.0 4.79583152331
629.0 17.0 4.12310562562
630.0 20.0 4.472135955
631.0 22.0 4.69041575982
632.0 22.0 4.69041575982
633.0 17.0 4.12310562562
634.0 14.0 3.74165738677
635.0 19.0 4.35889894354
636.0 20.0 4.472135955
637.0 14.0 3.74165738677
638.0 11.0 3.31662479036
639.0 13.0 3.60555127546
640.0 28.0 5.29150262213
641.0 13.0 3.60555127546
642.0 24.0 4.89897948557
643.0 25.0 5.0
644.0 24.0 4.89897948557
645.0 20.0 4.472135955
646.0 25.0 5.0
647.0 29.0 5.38516480713
648.0 23.0 4.79583152331
649.0 17.0 4.12310562562
650.0 32.0 5.65685424949
651.0 31.0 5.56776436283
652.0 35.0 5.9160797831
653.0 29.0 5.38516480713
654.0 39.0 6.2449979984
655.0 31.0 5.56776436283
656.0 33.0 5.74456264654
657.0 22.0 4.69041575982
658.0 19.0 4.35889894354
659.0 11.0 3.31662479036
660.0 3.0 1.73205080757
661.0 2.0 1.41421356237
662.0 0.0 1
663.0 0.0 1
664.0 3.0 1.73205080757
665.0 2.0 1.41421356237
666.0 1.0 1.0
667.0 0.0 1
668.0 4.0 2.0
669.0 2.0 1.41421356237
670.0 0.0 1
671.0 3.0 1.73205080757
672.0 0.0 1
673.0 2.0 1.41421356237
674.0 0.0 1
675.0 0.0 1
676.0 3.0 1.73205080757
677.0 5.0 2.2360679775
678.0 3.0 1.73205080757
679.0 4.0 2.0
680.0 2.0 1.41421356237
681.0 4.0 2.0
682.0 1.0 1.0
683.0 1.0 1.0
684.0 1.0 1.0
685.0 2.0 1.41421356237
686.0 1.0 1.0
687.0 3.0 1.73205080757
688.0 0.0 1
689.0 1.0 1.0
690.0 1.0 1.0
691.0 2.0 1.41421356237
692.0 3.0 1.73205080757
693.0 5.0 2.2360679775
694.0 1.0 1.0
695.0 3.0 1.73205080757
696.0 1.0 1.0
697.0 3.0 1.73205080757
698.0 3.0 1.73205080757
699.0 3.0 1.73205080757
700.0 1.0 1.0
701.0 2.0 1.41421356237
702.0 1.0 1.0
703.0 1.0 1.0
704.0 2.0 1.41421356237
705.0 2.0 1.41421356237
706.0 5.0 2.2360679775
707.0 5.0 2.2360679775
708.0 3.0 1.73205080757
709.0 8.0 2.82842712475
710.0 6.0 2.44948974278
711.0 11.0 3.31662479036
712.0 3.0 1.73205080757
713.0 6.0 2.44948974278
714.0 8.0 2.82842712475
715.0 8.0 2.82842712475
716.0 1.0 1.0
717.0 13.0 3.60555127546
718.0 8.0 2.82842712475
719.0 11.0 3.31662479036
720.0 9.0 3.0
721.0 2.0 1.41421356237
722.0 10.0 3.16227766017
723.0 18.0 4.24264068712
724.0 13.0 3.60555127546
725.0 13.0 3.60555127546
726.0 16.0 4.0
727.0 14.0 3.74165738677
728.0 14.0 3.74165738677
729.0 8.0 2.82842712475
730.0 17.0 4.12310562562
731.0 22.0 4.69041575982
732.0 24.0 4.89897948557
733.0 16.0 4.0
734.0 24.0 4.89897948557
735.0 22.0 4.69041575982
736.0 20.0 4.472135955
737.0 31.0 5.56776436283
738.0 33.0 5.74456264654
739.0 35.0 5.9160797831
740.0 28.0 5.29150262213
741.0 38.0 6.16441400297
742.0 38.0 6.16441400297
743.0 45.0 6.7082039325
744.0 38.0 6.16441400297
745.0 52.0 7.21110255093
746.0 55.0 7.4161984871
747.0 50.0 7.07106781187
748.0 59.0 7.68114574787
749.0 54.0 7.34846922835
750.0 61.0 7.81024967591
751.0 61.0 7.81024967591
752.0 56.0 7.48331477355
753.0 58.0 7.61577310586
754.0 74.0 8.60232526704
755.0 75.0 8.66025403784
756.0 94.0 9.69535971483
757.0 75.0 8.66025403784
758.0 81.0 9.0
759.0 108.0 10.3923048454
760.0 100.0 10.0
761.0 104.0 10.1980390272
762.0 99.0 9.94987437107
763.0 111.0 10.5356537529
764.0 141.0 11.874342087
765.0 130.0 11.401754251
766.0 128.0 11.313708499
767.0 117.0 10.8166538264
768.0 131.0 11.4455231423
769.0 127.0 11.2694276696
770.0 140.0 11.8321595662
771.0 145.0 12.0415945788
772.0 159.0 12.6095202129
773.0 169.0 13.0
774.0 173.0 13.152946438
775.0 157.0 12.5299640861
776.0 176.0 13.2664991614
777.0 192.0 13.8564064606
778.0 174.0 13.1909059583
779.0 191.0 13.8202749611
780.0 237.0 15.3948043183
781.0 205.0 14.3178210633
782.0 223.0 14.9331845231
783.0 247.0 15.7162336455
784.0 248.0 15.748015748
785.0 223.0 14.9331845231
786.0 227.0 15.0665191733
787.0 249.0 15.7797338381
788.0 251.0 15.8429795178
789.0 233.0 15.2643375225
790.0 284.0 16.8522995464
791.0 274.0 16.5529453572
792.0 271.0 16.4620776332
793.0 255.0 15.9687194227
794.0 257.0 16.0312195419
795.0 283.0 16.8226038413
796.0 255.0 15.9687194227
797.0 258.0 16.0623784042
798.0 246.0 15.6843871414
799.0 265.0 16.2788205961
800.0 266.0 16.3095064303
801.0 241.0 15.5241746963
802.0 231.0 15.1986841536
803.0 214.0 14.6287388383
804.0 208.0 14.4222051019
805.0 164.0 12.8062484749
806.0 132.0 11.4891252931
807.0 129.0 11.3578166916
808.0 78.0 8.83176086633
809.0 40.0 6.32455532034
810.0 15.0 3.87298334621
811.0 12.0 3.46410161514
812.0 13.0 3.60555127546
813.0 5.0 2.2360679775
814.0 5.0 2.2360679775
815.0 6.0 2.44948974278
816.0 12.0 3.46410161514
817.0 9.0 3.0
818.0 11.0 3.31662479036
819.0 3.0 1.73205080757
820.0 8.0 2.82842712475
821.0 7.0 2.64575131106
822.0 9.0 3.0
823.0 1.0 1.0
824.0 2.0 1.41421356237
825.0 5.0 2.2360679775
826.0 1.0 1.0
827.0 1.0 1.0
828.0 0.0 1
829.0 0.0 1
830.0 2.0 1.41421356237
831.0 0.0 1
832.0 0.0 1
833.0 0.0 1
834.0 3.0 1.73205080757
835.0 0.0 1
836.0 0.0 1
837.0 1.0 1.0
838.0 1.0 1.0
839.0 2.0 1.41421356237
840.0 0.0 1
841.0 0.0 1
842.0 0.0 1
843.0 1.0 1.0
844.0 1.0 1.0
845.0 1.0 1.0
846.0 1.0 1.0
847.0 0.0 1
848.0 0.0 1
849.0 1.0 1.0
850.0 1.0 1.0
851.0 0.0 1
852.0 2.0 1.41421356237
853.0 0.0 1
854.0 1.0 1.0
855.0 1.0 1.0
856.0 2.0 1.41421356237
857.0 1.0 1.0
858.0 1.0 1.0
859.0 0.0 1
860.0 1.0 1.0
861.0 0.0 1
862.0 0.0 1
863.0 2.0 1.41421356237
864.0 0.0 1
865.0 2.0 1.41421356237
866.0 1.0 1.0
867.0 0.0 1
868.0 0.0 1
869.0 2.0 1.41421356237
870.0 1.0 1.0
871.0 1.0 1.0
872.0 1.0 1.0
873.0 0.0 1
874.0 1.0 1.0
875.0 2.0 1.41421356237
876.0 0.0 1
877.0 0.0 1
878.0 1.0 1.0
879.0 0.0 1
880.0 2.0 1.41421356237
881.0 2.0 1.41421356237
882.0 2.0 1.41421356237
883.0 2.0 1.41421356237
884.0 0.0 1
885.0 1.0 1.0
886.0 0.0 1
887.0 0.0 1
888.0 0.0 1
889.0 1.0 1.0
890.0 0.0 1
891.0 1.0 1.0
892.0 1.0 1.0
893.0 3.0 1.73205080757
894.0 0.0 1
895.0 2.0 1.41421356237
896.0 3.0 1.73205080757
897.0 0.0 1
898.0 1.0 1.0
899.0 1.0 1.0
900.0 1.0 1.0
901.0 0.0 1
902.0 0.0 1
903.0 0.0 1
904.0 0.0 1
905.0 0.0 1
906.0 1.0 1.0
907.0 0.0 1
908.0 3.0 1.73205080757
909.0 3.0 1.73205080757
910.0 1.0 1.0
911.0 1.0 1.0
912.0 1.0 1.0
913.0 1.0 1.0
914.0 0.0 1
915.0 3.0 1.73205080757
916.0 1.0 1.0
917.0 1.0 1.0
918.0 1.0 1.0
919.0 0.0 1
920.0 0.0 1
921.0 0.0 1
922.0 3.0 1.73205080757
923.0 0.0 1
924.0 1.0 1.0
925.0 1.0 1.0
926.0 5.0 2.2360679775
927.0 2.0 1.41421356237
928.0 0.0 1
929.0 0.0 1
930.0 1.0 1.0
931.0 0.0 1
932.0 0.0 1
933.0 1.0 1.0
934.0 0.0 1
935.0 1.0 1.0
936.0 0.0 1
937.0 0.0 1
938.0 1.0 1.0
939.0 1.0 1.0
940.0 0.0 1
941.0 2.0 1.41421356237
942.0 4.0 2.0
943.0 2.0 1.41421356237
944.0 0.0 1
945.0 1.0 1.0
946.0 2.0 1.41421356237
947.0 0.0 1
948.0 2.0 1.41421356237
949.0 0.0 1
950.0 0.0 1
951.0 0.0 1
952.0 1.0 1.0
953.0 0.0 1
954.0 1.0 1.0
955.0 2.0 1.41421356237
956.0 0.0 1
957.0 1.0 1.0
958.0 1.0 1.0
959.0 0.0 1
960.0 0.0 1
961.0 2.0 1.41421356237
962.0 1.0 1.0
963.0 0.0 1
964.0 3.0 1.73205080757
965.0 0.0 1
966.0 2.0 1.41421356237
967.0 0.0 1
968.0 2.0 1.41421356237
969.0 1.0 1.0
970.0 1.0 1.0
971.0 0.0 1
972.0 1.0 1.0
973.0 0.0 1
974.0 0.0 1
975.0 0.0 1
976.0 0.0 1
977.0 1.0 1.0
