1.000000e+000 -4.766096e-011 -9.840653e-001 9.840653e-001 -1.086390e-010
2.000000e+000 1.516079e-010 -9.122540e-001 9.122540e-001 8.150846e-010
3.000000e+000 1.218880e-009 -8.900578e-001 8.900578e-001 6.479177e-010
4.000000e+000 -7.770049e-009 -8.900513e-001 8.900513e-001 -2.717173e-008
5.000000e+000 -2.001906e-008 -8.900306e-001 8.900306e-001 4.432534e-008
6.000000e+000 2.935142e-007 -8.900301e-001 8.900307e-001 7.537228e-007
7.000000e+000 -6.682087e-008 -8.900305e-001 8.900303e-001 -3.199627e-006
8.000000e+000 -9.124510e-006 -8.900395e-001 8.900213e-001 -1.620927e-005
9.000000e+000 2.387531e-005 -8.900065e-001 8.900543e-001 1.398632e-004
1.000000e+001 2.316668e-004 -8.897987e-001 8.902621e-001 1.791297e-004
1.100000e+001 -1.307698e-003 -8.913381e-001 8.887227e-001 -4.851104e-003
1.200000e+001 -4.208807e-003 -8.942393e-001 8.858216e-001 5.903893e-003
1.300000e+001 5.140051e-002 -8.386387e-001 9.414397e-001 1.393601e-001
1.400000e+001 1.053576e-002 -8.795051e-001 9.005767e-001 -5.191115e-001
1.500000e+001 -1.650930e+000 -2.549345e+000 -7.525141e-001 -3.169901e+000
1.600000e+001 3.604185e+000 2.649399e+000 4.558970e+000 2.397968e+001
1.700000e+001 5.008350e+001 4.682948e+001 5.333753e+001 6.245447e+001
1.800000e+001 1.170222e+002 1.116155e+002 1.224288e+002 6.645633e+001
1.900000e+001 1.762366e+002 1.695837e+002 1.828894e+002 5.017937e+001
2.000000e+001 2.158760e+002 2.087139e+002 2.230381e+002 2.938772e+001
2.100000e+001 2.365796e+002 2.293087e+002 2.438506e+002 1.329894e+001
2.200000e+001 2.447896e+002 2.375291e+002 2.520501e+002 4.157332e+000
2.300000e+001 2.468380e+002 2.395768e+002 2.540991e+002 8.467892e-001
2.400000e+001 2.472716e+002 2.399583e+002 2.545850e+002 -9.843010e-002
2.500000e+001 2.467896e+002 2.394352e+002 2.541440e+002 -5.982231e-001
2.600000e+001 2.462277e+002 2.388364e+002 2.536189e+002 -6.405574e-001
2.700000e+001 2.451385e+002 2.377335e+002 2.525435e+002 -1.792870e+000
2.800000e+001 2.427267e+002 2.353653e+002 2.500880e+002 -2.690961e+000
2.900000e+001 2.402801e+002 2.329649e+002 2.475952e+002 -2.018531e+000
3.000000e+001 2.387975e+002 2.314893e+002 2.461057e+002 -1.022497e+000
3.100000e+001 2.379510e+002 2.306295e+002 2.452725e+002 -8.788192e-001
3.200000e+001 2.368091e+002 2.294974e+002 2.441209e+002 -1.427225e+000
3.300000e+001 2.352421e+002 2.279680e+002 2.425162e+002 -1.538913e+000
3.400000e+001 2.340606e+002 2.268119e+002 2.413093e+002 -6.626708e-001
3.500000e+001 2.338884e+002 2.266202e+002 2.411567e+002 1.286129e-001
3.600000e+001 2.338293e+002 2.265375e+002 2.411212e+002 -5.456445e-001
3.700000e+001 2.327819e+002 2.255163e+002 2.400474e+002 -1.265736e+000
3.800000e+001 2.317584e+002 2.245315e+002 2.389853e+002 -6.043648e-001
3.900000e+001 2.318775e+002 2.246610e+002 2.390941e+002 9.702262e-001
4.000000e+001 2.336664e+002 2.264145e+002 2.409183e+002 2.447535e+000
4.100000e+001 2.363497e+002 2.290469e+002 2.436526e+002 2.656279e+000
4.200000e+001 2.387317e+002 2.314013e+002 2.460620e+002 2.123191e+000
4.300000e+001 2.406347e+002 2.332914e+002 2.479779e+002 1.705716e+000
4.400000e+001 2.421174e+002 2.347648e+002 2.494699e+002 1.211064e+000
4.500000e+001 2.430873e+002 2.357325e+002 2.504420e+002 8.078062e-001
4.600000e+001 2.437807e+002 2.364188e+002 2.511425e+002 5.476168e-001
4.700000e+001 2.440179e+002 2.366455e+002 2.513904e+002 -2.062579e-001
4.800000e+001 2.432815e+002 2.359054e+002 2.506577e+002 -1.220000e+000
4.900000e+001 2.414434e+002 2.340668e+002 2.488199e+002 -2.637487e+000
5.000000e+001 2.378903e+002 2.305509e+002 2.452296e+002 -4.403798e+000
5.100000e+001 2.331029e+002 2.258454e+002 2.403603e+002 -4.768733e+000
5.200000e+001 2.291267e+002 2.219429e+002 2.363104e+002 -2.812151e+000
5.300000e+001 2.278920e+002 2.207235e+002 2.350605e+002 3.846053e-001
5.400000e+001 2.297478e+002 2.225411e+002 2.369544e+002 3.137078e+000
5.500000e+001 2.338490e+002 2.265823e+002 2.411157e+002 4.938164e+000
5.600000e+001 2.392900e+002 2.319520e+002 2.466280e+002 5.736980e+000
5.700000e+001 2.448468e+002 2.374465e+002 2.522470e+002 5.107221e+000
5.800000e+001 2.494796e+002 2.420396e+002 2.569196e+002 4.402873e+000
5.900000e+001 2.535328e+002 2.460371e+002 2.610285e+002 3.339317e+000
6.000000e+001 2.558905e+002 2.483607e+002 2.634204e+002 1.472721e+000
6.100000e+001 2.565453e+002 2.490126e+002 2.640780e+002 -1.925019e-001
6.200000e+001 2.558583e+002 2.483576e+002 2.633590e+002 -7.993380e-001
6.300000e+001 2.555596e+002 2.480765e+002 2.630428e+002 4.326862e-001
6.400000e+001 2.567950e+002 2.492870e+002 2.643030e+002 1.878527e+000
6.500000e+001 2.591501e+002 2.516031e+002 2.666970e+002 2.824567e+000
6.600000e+001 2.622989e+002 2.547094e+002 2.698885e+002 3.335102e+000
6.700000e+001 2.656815e+002 2.580566e+002 2.733065e+002 3.429448e+000
6.800000e+001 2.691884e+002 2.615278e+002 2.768491e+002 3.615598e+000
6.900000e+001 2.727211e+002 2.650241e+002 2.804181e+002 3.226848e+000
7.000000e+001 2.756843e+002 2.679726e+002 2.833959e+002 2.964486e+000
7.100000e+001 2.789196e+002 2.711737e+002 2.866655e+002 3.510798e+000
7.200000e+001 2.824012e+002 2.745946e+002 2.902078e+002 3.143035e+000
7.300000e+001 2.847128e+002 2.768782e+002 2.925474e+002 1.296628e+000
7.400000e+001 2.853395e+002 2.775310e+002 2.931481e+002 4.855583e-001
7.500000e+001 2.862718e+002 2.784592e+002 2.940843e+002 1.437925e+000
7.600000e+001 2.878672e+002 2.800056e+002 2.957288e+002 1.345714e+000
7.700000e+001 2.885116e+002 2.806273e+002 2.963959e+002 -1.012854e-001
7.800000e+001 2.879650e+002 2.801004e+002 2.958296e+002 -6.471867e-001
7.900000e+001 2.875774e+002 2.797338e+002 2.954210e+002 -1.126033e-001
8.000000e+001 2.880175e+002 2.801886e+002 2.958464e+002 1.255076e+000
8.100000e+001 2.903551e+002 2.825067e+002 2.982035e+002 3.425394e+000
8.200000e+001 2.946159e+002 2.867097e+002 3.025222e+002 4.838681e+000
8.300000e+001 2.996119e+002 2.916356e+002 3.075882e+002 4.990315e+000
8.400000e+001 3.041474e+002 2.961069e+002 3.121880e+002 3.794524e+000
8.500000e+001 3.068511e+002 2.987821e+002 3.149201e+002 1.549090e+000
8.600000e+001 3.074031e+002 2.993466e+002 3.154595e+002 -2.239785e-001
8.700000e+001 3.068368e+002 2.988034e+002 3.148702e+002 -6.958504e-001
8.800000e+001 3.062450e+002 2.982249e+002 3.142652e+002 -4.666946e-001
8.900000e+001 3.060647e+002 2.980531e+002 3.140763e+002 2.462580e-001
9.000000e+001 3.069954e+002 2.989683e+002 3.150225e+002 1.732844e+000
9.100000e+001 3.092671e+002 3.011872e+002 3.173471e+002 2.429631e+000
9.200000e+001 3.113290e+002 3.032122e+002 3.194457e+002 1.549242e+000
9.300000e+001 3.124415e+002 3.043297e+002 3.205533e+002 8.966410e-001
9.400000e+001 3.136162e+002 3.055132e+002 3.217191e+002 1.725808e+000
9.500000e+001 3.160319e+002 3.079070e+002 3.241567e+002 2.971099e+000
9.600000e+001 3.194288e+002 3.112758e+002 3.275818e+002 3.827568e+000
9.700000e+001 3.237879e+002 3.156067e+002 3.319692e+002 4.986772e+000
9.800000e+001 3.294974e+002 3.212583e+002 3.377365e+002 6.431261e+000
9.900000e+001 3.361297e+002 3.277945e+002 3.444648e+002 6.313462e+000
1.000000e+002 3.413584e+002 3.329518e+002 3.497649e+002 3.897789e+000
1.010000e+002 3.438679e+002 3.354499e+002 3.522859e+002 1.310207e+000
1.020000e+002 3.443589e+002 3.359654e+002 3.527524e+002 -1.369710e-001
1.030000e+002 3.441526e+002 3.357851e+002 3.525201e+002 9.153474e-002
1.040000e+002 3.448105e+002 3.364341e+002 3.531870e+002 1.125673e+000
1.050000e+002 3.462840e+002 3.378774e+002 3.546907e+002 1.800209e+000
1.060000e+002 3.482492e+002 3.398057e+002 3.566927e+002 1.989587e+000
1.070000e+002 3.500690e+002 3.416014e+002 3.585367e+002 1.596433e+000
1.080000e+002 3.514425e+002 3.429745e+002 3.599105e+002 1.204473e+000
1.090000e+002 3.527571e+002 3.443011e+002 3.612130e+002 1.649716e+000
1.100000e+002 3.551037e+002 3.466328e+002 3.635746e+002 3.180346e+000
1.110000e+002 3.588786e+002 3.503479e+002 3.674094e+002 3.993677e+000
1.120000e+002 3.624995e+002 3.539137e+002 3.710853e+002 3.032348e+000
1.130000e+002 3.648577e+002 3.562549e+002 3.734605e+002 1.814141e+000
1.140000e+002 3.663905e+002 3.577920e+002 3.749890e+002 1.384007e+000
1.150000e+002 3.678840e+002 3.592900e+002 3.764781e+002 1.728825e+000
1.160000e+002 3.701016e+002 3.614951e+002 3.787080e+002 2.834024e+000
1.170000e+002 3.735517e+002 3.649044e+002 3.821990e+002 3.937999e+000
1.180000e+002 3.775880e+002 3.688934e+002 3.862825e+002 3.873149e+000
1.190000e+002 3.811974e+002 3.724756e+002 3.899193e+002 3.506649e+000
1.200000e+002 3.846914e+002 3.759394e+002 3.934434e+002 3.410508e+000
1.210000e+002 3.877799e+002 3.789939e+002 3.965658e+002 2.598624e+000
1.220000e+002 3.897189e+002 3.809167e+002 3.985212e+002 1.277635e+000
1.230000e+002 3.904657e+002 3.816663e+002 3.992652e+002 3.484814e-001
1.240000e+002 3.906566e+002 3.818598e+002 3.994534e+002 1.413916e-001
1.250000e+002 3.907130e+002 3.819111e+002 3.995150e+002 -1.721451e-001
1.260000e+002 3.903439e+002 3.815455e+002 3.991422e+002 -3.909590e-001
1.270000e+002 3.900351e+002 3.812403e+002 3.988300e+002 -2.977614e-001
1.280000e+002 3.898446e+002 3.810535e+002 3.986357e+002 8.422236e-002
1.290000e+002 3.901921e+002 3.813944e+002 3.989897e+002 4.316407e-001
1.300000e+002 3.906470e+002 3.818457e+002 3.994482e+002 5.962488e-001
1.310000e+002 3.914222e+002 3.826105e+002 4.002339e+002 8.736942e-001
1.320000e+002 3.923242e+002 3.834955e+002 4.011529e+002 9.406835e-001
1.330000e+002 3.931495e+002 3.843033e+002 4.019958e+002 5.457124e-001
1.340000e+002 3.933374e+002 3.844964e+002 4.021784e+002 -8.392761e-002
1.350000e+002 3.934164e+002 3.845947e+002 4.022381e+002 5.905216e-001
1.360000e+002 3.947695e+002 3.859476e+002 4.035914e+002 2.018136e+000
1.370000e+002 3.974207e+002 3.885865e+002 4.062549e+002 3.349909e+000
1.380000e+002 4.015774e+002 3.927083e+002 4.104465e+002 5.005885e+000
1.390000e+002 4.071863e+002 3.982416e+002 4.161310e+002 5.923253e+000
1.400000e+002 4.125619e+002 4.035345e+002 4.215894e+002 4.254659e+000
1.410000e+002 4.151386e+002 4.060903e+002 4.241869e+002 9.150076e-001
1.420000e+002 4.148716e+002 4.058627e+002 4.238805e+002 -9.856219e-001
1.430000e+002 4.139037e+002 4.049319e+002 4.228756e+002 -6.770629e-001
1.440000e+002 4.138390e+002 4.048648e+002 4.228132e+002 5.960787e-001
1.450000e+002 4.148329e+002 4.058315e+002 4.238344e+002 1.080371e+000
1.460000e+002 4.157876e+002 4.067802e+002 4.247951e+002 9.283578e-001
1.470000e+002 4.170873e+002 4.080798e+002 4.260948e+002 1.969243e+000
1.480000e+002 4.197108e+002 4.106671e+002 4.287545e+002 2.964199e+000
1.490000e+002 4.224838e+002 4.133961e+002 4.315715e+002 2.363627e+000
1.500000e+002 4.241875e+002 4.150840e+002 4.332910e+002 1.011307e+000
1.510000e+002 4.247439e+002 4.156542e+002 4.338337e+002 3.713374e-001
1.520000e+002 4.253021e+002 4.162222e+002 4.343820e+002 8.471997e-001
1.530000e+002 4.266228e+002 4.175305e+002 4.357150e+002 1.876406e+000
1.540000e+002 4.289576e+002 4.198329e+002 4.380823e+002 2.613660e+000
1.550000e+002 4.315806e+002 4.224350e+002 4.407261e+002 2.542402e+000
1.560000e+002 4.343010e+002 4.251551e+002 4.434470e+002 3.247063e+000
1.570000e+002 4.384385e+002 4.292670e+002 4.476100e+002 5.043248e+000
1.580000e+002 4.440368e+002 4.348051e+002 4.532685e+002 5.787273e+000
1.590000e+002 4.494780e+002 4.401914e+002 4.587645e+002 4.925943e+000
1.600000e+002 4.538195e+002 4.444976e+002 4.631413e+002 3.856874e+000
1.610000e+002 4.572036e+002 4.478461e+002 4.665610e+002 2.823408e+000
1.620000e+002 4.592015e+002 4.498168e+002 4.685862e+002 9.955652e-001
1.630000e+002 4.591721e+002 4.497986e+002 4.685455e+002 -9.002228e-001
1.640000e+002 4.580026e+002 4.486719e+002 4.673332e+002 -9.914094e-001
1.650000e+002 4.579397e+002 4.486348e+002 4.672446e+002 1.168802e+000
1.660000e+002 4.605743e+002 4.512436e+002 4.699049e+002 4.031380e+000
1.670000e+002 4.656082e+002 4.562130e+002 4.750034e+002 5.711149e+000
1.680000e+002 4.715397e+002 4.620768e+002 4.810026e+002 6.020342e+000
1.690000e+002 4.773089e+002 4.677911e+002 4.868268e+002 5.309660e+000
1.700000e+002 4.819732e+002 4.724263e+002 4.915201e+002 4.041378e+000
1.710000e+002 4.855165e+002 4.759619e+002 4.950711e+002 3.147526e+000
1.720000e+002 4.885319e+002 4.789751e+002 4.980888e+002 3.044799e+000
1.730000e+002 4.918414e+002 4.822671e+002 5.014156e+002 3.647886e+000
1.740000e+002 4.957604e+002 4.861457e+002 5.053751e+002 4.049131e+000
1.750000e+002 4.996080e+002 4.899471e+002 5.092689e+002 3.455393e+000
1.760000e+002 5.024465e+002 4.927567e+002 5.121364e+002 2.187624e+000
1.770000e+002 5.039348e+002 4.942411e+002 5.136286e+002 7.746468e-001
1.780000e+002 5.042618e+002 4.945830e+002 5.139406e+002 1.595533e-001
1.790000e+002 5.045990e+002 4.949234e+002 5.142747e+002 5.798521e-001
1.800000e+002 5.053589e+002 4.956669e+002 5.150508e+002 8.122577e-001
1.810000e+002 5.059766e+002 4.962703e+002 5.156829e+002 3.038855e-001
1.820000e+002 5.060555e+002 4.963501e+002 5.157608e+002 6.192571e-002
1.830000e+002 5.062641e+002 4.965579e+002 5.159702e+002 3.106618e-001
1.840000e+002 5.065842e+002 4.968789e+002 5.162894e+002 2.816305e-001
1.850000e+002 5.070400e+002 4.973400e+002 5.167400e+002 8.906338e-001
1.860000e+002 5.085228e+002 4.988104e+002 5.182353e+002 1.971784e+000
1.870000e+002 5.106800e+002 5.009490e+002 5.204110e+002 2.142258e+000
1.880000e+002 5.127801e+002 5.030426e+002 5.225176e+002 2.230993e+000
1.890000e+002 5.153229e+002 5.055678e+002 5.250780e+002 2.862561e+000
1.900000e+002 5.182963e+002 5.084996e+002 5.280930e+002 2.867402e+000
1.910000e+002 5.204671e+002 5.106316e+002 5.303026e+002 1.100364e+000
1.920000e+002 5.202691e+002 5.104390e+002 5.300993e+002 -1.350385e+000
1.930000e+002 5.183057e+002 5.085116e+002 5.280998e+002 -2.183019e+000
1.940000e+002 5.163722e+002 5.066046e+002 5.261397e+002 -1.608449e+000
1.950000e+002 5.152102e+002 5.054548e+002 5.249656e+002 -6.697088e-001
1.960000e+002 5.152689e+002 5.055141e+002 5.250236e+002 9.773399e-001
1.970000e+002 5.171985e+002 5.074242e+002 5.269727e+002 2.725137e+000
1.980000e+002 5.206089e+002 5.108057e+002 5.304122e+002 4.142337e+000
1.990000e+002 5.254159e+002 5.155721e+002 5.352596e+002 5.357684e+000
2.000000e+002 5.310042e+002 5.211184e+002 5.408900e+002 5.612657e+000
2.010000e+002 5.365079e+002 5.265938e+002 5.464219e+002 5.467748e+000
2.020000e+002 5.420916e+002 5.321486e+002 5.520346e+002 5.778675e+000
2.030000e+002 5.479095e+002 5.379216e+002 5.578975e+002 5.622573e+000
2.040000e+002 5.530183e+002 5.429843e+002 5.630523e+002 4.511057e+000
2.050000e+002 5.567048e+002 5.466359e+002 5.667736e+002 2.718886e+000
2.060000e+002 5.583537e+002 5.482739e+002 5.684336e+002 6.197481e-001
2.070000e+002 5.580447e+002 5.479783e+002 5.681110e+002 -1.178212e+000
2.080000e+002 5.564249e+002 5.463847e+002 5.664651e+002 -1.693435e+000
2.090000e+002 5.549938e+002 5.449623e+002 5.650253e+002 -1.200633e+000
2.100000e+002 5.539947e+002 5.439581e+002 5.640312e+002 -7.946891e-001
